Company_Name,Month,Revenue,COGS,Operating_Expenses,Depreciation_Amortization,Accounts_Receivable,Accounts_Payable,Change_in_Inventory,Taxes_Paid,CapEx,Asset_Sale_Proceeds,Investments_Bought,Investments_Sold,Debt_Raised,Debt_Repaid,Interest_Received,Interest_Paid,Equity_Issued,Dividends_Paid,Net_Cash_Flow
Nestle India,01-07-2022,198082329,115468272.5,26839730.66,1216663.08,29702458.59,28741682.69,43703.14,13943581.46,8878540,472099,2310843,901705,675115,3342646,35932.67,117193,1422891,2013234,32690280.37
Nestle India,01-08-2022,394588792.6,231079827,55818909.69,1675813.83,57369858.18,44503362.85,66053.75,26922513.97,8137168,3748782,6504363,924288,10044560,1581200,51103.75,3512486,2753578,,80843640.91
Nestle India,01-09-2022,260718223,160964262,36890398.14,956635.66,31402452.67,20691987.01,-47743.49,15715890.7,11032007,657491,5039528,595951,7715478,5733305,69753.76,75686,367392,2047161,40045057.11
Nestle India,01-10-2022,430458271,221188303,76282640.97,644110.44,42337415.6,38007583.74,-28620.93,33246831.75,6719225,41171,6952044,860065,18462671,8785894,11295.09,3922689,2999665,3779088,105433133.3
Nestle India,01-11-2022,385273793.4,164190048.7,57587959.84,1058392.63,50538078.8,55034788.56,29706.67,40873946.22,11508656,2542698,7325194,4560725,3909334,130521,113783.3,1860314,2235778,4202674,114800745.7
Nestle India,01-12-2022,136212693.2,57736064.54,20787618.24,476213.32,17744217.86,20139000.33,-27938.56,14422252.6,5082748,463782,282672,328120,2324725,3037160,84982.79,224400,402062,2240758,41017964.8
Nestle India,01-01-2023,210186330.8,92677452.29,38241542.03,850539,20194181.62,23217193.5,86705.53,19816834.12,4926187,286207,2690365,1034086,1284319,3646351,45654.11,525259,194434,1969927,54438562.35
Nestle India,01-02-2023,217451111.7,121754969.2,30248564.33,1544532.39,20909678.39,18384577.07,-62513.7,16361894.55,7264387,1829891,883586,281679,4575275,4266899,101122.51,1188847,1828038,3662017,47624555.66
Nestle India,01-03-2023,224799807.5,95823916.61,31839968.25,776334.55,17016500.84,31195398.48,36083.11,24283980.65,8802956,227579,567867,2359508,4267582,6640113,70127,1241792,953216,552827,70335787.95
Nestle India,01-04-2023,282330991.1,147697738.1,53034570.39,1311768.76,15919080.75,23553681.52,-23101.58,20399670.65,12219526,707215,761587,2217498,8347413,5509890,111702.53,733588,1575978,1700072,59490024.96
Nestle India,01-05-2023,157543048.6,66689374.57,21326338.41,1458913.2,11889871.36,,-34348.14,17381833.9,4314542,1572616,1269165,2477967,5649019,1923448,65533.62,1470510,343707,2368795,56261396.69
Nestle India,01-06-2023,443544393.2,261962265.3,54407786.69,1121004.73,26326156.08,34040503.98,-79439.86,31793585.29,7560748,1479155,5078759,1438977,12921627,9261537,68932.16,4021310,448315,6877414,98581007.88
Nestle India,01-07-2023,232900434.3,100836680.1,46208891.7,716320.69,25904027.77,,-84744.93,21463715.64,4114741,1868850,195580,2236895,3206276,888054,3219.69,1740498,1460619,2499733,67392846.91
Nestle India,01-08-2023,437809513.9,294271715.3,79924430.69,1494397.69,44884872.01,33139685.97,37200.72,15903341.99,16171867,2679812,5112323,5689830,13296513,8082864,80609.08,2096628,1902215,4226831,48091990.97
Nestle India,01-09-2023,378301093.8,250042796.6,65732884.19,1314173.54,26228635.63,46609508.13,36150.08,15631353.25,16568727,2331016,4563187,757409,6985419,8114919,105433.32,324800,3218575,4938565,35835989.75
Nestle India,01-10-2023,470345137.3,273508522.9,92648608.4,1517203.01,58234372.57,,100036.8,26047001.5,10085987,1927676,456879,3648613,,13319059,42405.91,3418607,1025559,4631533,52830787.5
Nestle India,01-11-2023,225055817.5,143059290.4,29735862.28,2152516.28,19319564.57,,-58218.17,13065166.21,10041967,743651,3245254,2057615,10481746,371662,137471.04,1199542,282061,4440471,39191289.62
Nestle India,01-12-2023,96738820.58,58735122.71,18558702.54,1379753.57,,8648199.659,-1877.01,4861248.833,2535686,355754,713050,343532,2251751,1398298,88852.42,851464,426360,1002875,14286047.5
Polycab,01-01-2021,295694488.6,205460283.9,54716842.84,953473.28,40499300.86,32462809.99,151321.21,8879340.471,7178782,1332846,3001053,948941,6532679,5957083,41587.15,2275320,1605633,3161788,25272652.41
Polycab,01-02-2021,147794217.5,86455049,26406860.14,2059534.16,13905360.41,,95866.03,8733077.09,3247008,1108726,1700095,2948596,2203576,580705,22348.26,1209363,311249,877626,27513026.27
Polycab,01-03-2021,506592660,246941265.9,78109375.99,879217.15,35402042.9,66085706.67,-60747.79,45385504.54,17129593,4425502,723888,8458541,22311861,11154131,67150.96,4811402,318055,6882368,153498936.6
Polycab,01-04-2021,428951875.4,187063644.2,64747492.65,792667.87,43609189.11,37665676.72,-35396.98,44285184.62,7015502,3504021,2210281,3066133,16262025,1606624,158647.98,2739686,2676744,3769646,146461949.8
Polycab,01-05-2021,323113951.7,131034220.2,52552004.93,1579690.13,36145013.11,42666237.86,-12301.26,34881931.63,6300792,520283,2364493,2543109,14413706,7577103,79873.87,923898,168391,2704300,113457607.9
Polycab,01-06-2021,331367153,199133923.9,37907410.74,1607135.8,25708860.04,22531229.42,65636.52,23581454.58,4591928,2220888,5106538,553732,13826270,4414744,25177.75,715554,2788074,3619392,77646787.74
Polycab,01-07-2021,416783569.1,266698131.4,80116502.83,2201517.55,,,-14321,17492233.71,17535324,4121064,779948,7452595,7947539,9329528,105102.75,3798230,1969803,800969,53682627.13
Polycab,01-08-2021,313019481.8,154724393.3,50611234.23,838559.2,,16481001.34,31231.49,26920963.58,7274595,2814182,1438664,4311267,10780816,4333856,33543.36,2299231,1593427,,89955896.75
Polycab,01-09-2021,132225949.9,72975344.03,25782125.85,1837899.64,18752967.8,16532503.78,10153.6,8367119.994,3145685,279504,2450368,200035,618299,2048080,20166.71,990329,856633,1559339,20603144.98
Polycab,01-10-2021,168344332.7,117672727.3,29630568.87,1778780.11,13123549.35,21251617.39,62319.53,5260259.128,2625382,918527,2109907,405531,5668028,1543759,18548.83,370725,1506640,95340,18037574.38
Polycab,01-11-2021,143961983.1,97875051.88,14761757.16,887437.56,,8489292.689,84396.48,7831293.528,1549844,1231665,2709845,614439,6193949,4137669,108878.6,1340020,873964,2195480,27274244.59
Polycab,01-12-2021,193767623.9,135511957.1,29125279.42,1005406.9,23177051.69,12801629.11,-143822.77,7282596.835,2104882,144323,1331628,1607696,6030328,11615,98285.65,613856,756089,3600775,26193627.51
Polycab,01-01-2022,370648112.9,241412095.7,62154680.83,1316846.76,,49100176.7,24089.44,16770334.09,13506365,260636,4762632,5631550,12581015,3948221,6746.01,3390285,2527739,2574710,50515206.27
Polycab,01-02-2022,339881222.9,173117959.7,65135943.32,1475065.72,36487941.56,17205978.28,-51242.22,25406829.97,11275061,1660063,5441505,3371058,3730646,4289395,78222.02,833227,1603286,4181531,68265690.9
Polycab,01-03-2022,339048416.9,196160446.4,45102104.08,813630.9,24753060.91,45315706.9,-29422.41,24446466.62,12301682,1844864,769128,3902733,11550783,1165191,99687.15,91061,2351542,6374272,77566969.86
Polycab,01-04-2022,515461342,349602576.5,75401982.96,1516776.15,75644999.36,54252989.3,-160881.08,22614195.62,25065914,4674113,5534983,4903747,9370810,1599281,63400.34,3644254,4635271,1085437,56190359.86
Polycab,01-05-2022,123142596.2,60134788.01,21118626.06,957744.44,9287510.75,11673990.25,10803.39,10472295.54,2215330,888375,867888,1448883,3131274,1606170,126097.74,261000,107601,2074341,33802200.61
Polycab,01-06-2022,189756127.4,101804802.9,36978965.46,1527211.14,23911826.25,15028956.7,17661.17,12743089.74,8742505,836480,646558,2562392,6693266,3931396,30719.66,428285,1487886,494568,38932344.21
Polycab,01-07-2022,230758300.6,160556629,41615136.9,519030.15,18210332.51,28626126.87,-44284.73,7146633.669,10840392,503119,4480129,4438755,8160626,2472344,67813.79,1257921,1958070,778449,19221880.01
Polycab,01-08-2022,359250249.9,209682787.8,70785627.46,762574.85,39690592.07,29713651.46,44576.25,19695458.65,7878272,752540,2855826,1400464,13639408,1027211,84402.73,2502470,2519093,,64144689.94
Polycab,01-09-2022,473592995.5,195400844.6,89109931.31,1438437.73,30920372.22,,-70899.62,47270554.91,6896805,2832916,265153,1558460,6657461,6562016,53774.12,506920,207781,5120135,145698543.7
Polycab,01-10-2022,437531982.3,254864458.1,57454025.95,1093121.27,48594439.26,24772921.8,-36751.15,31303374.58,15700106,728553,454502,4913409,19245494,9413209,30759.31,1405439,2974897,6471888,102642971.7
Polycab,01-11-2022,172735323.1,87473338.76,20782657.96,1690057.92,,,-38156.77,16119831.6,5210826,780467,1674232,396367,2078512,2324016,100947.43,1056719,13465,1505458,44729782.79
Polycab,01-12-2022,433384139.2,265978659.6,77670114.31,1728457.6,56400483.14,40880963.18,50881.52,22433841.33,17523637,4262612,2701220,6587751,1550530,7012850,18550.18,236087,2219220,2997975,59477560
Polycab,01-01-2023,373094276.7,233477410.4,44487277.13,1474279.76,,,20726.21,23782397.27,17889416,547299,1603342,2092388,11898690,4113007,793.12,1949853,562877,4370390,66392810.82
Polycab,01-02-2023,491587435,280343035.3,80187752.32,453385.76,65893385.5,,4609,32764161.84,19257023,126834,8341828,6443986,12373823,13960610,102360.92,3903381,1086246,7781821,89638277.53
Polycab,01-03-2023,219819632.8,127040677.1,32982256.87,525453.6,12364174.34,20947616.22,19347.85,14949174.71,2439533,1142825,2160389,1924548,866912,3783444,123101.31,1670542,983503,957779,44181887.12
Polycab,01-04-2023,453271607.7,291430990.3,85888759.43,2084620.83,41223015.48,50808315.82,-13004.5,18987964.48,15935297,2998996,6141847,6833360,14134282,6745233,60546.23,4286006,2228763,3636899,58853387.44
Polycab,01-05-2023,213966352.4,143409084.1,22111986.17,784022.44,24194055.73,18199883.54,9475.81,12111320.53,6939953,1847319,2259936,523179,8349357,4408735,143934.84,582475,1952593,3560454,37853927.59
Polycab,01-06-2023,311799113.5,140766725.5,41123504.76,1935679.37,46224448,39893943.37,40409.89,32477220.81,6780391,2120023,3499551,5922270,9602912,8014308,106772.2,991584,2474656,6204228,104796925.4
Polycab,01-07-2023,468228310.4,304838724.5,91955929.54,929233.01,50054005.14,55051521.44,158763.77,17858414.08,22739340,2446458,8797745,5362094,13365016,10119718,17206.98,4314951,1814492,4174697,43211725.23
Polycab,01-08-2023,137572342.7,91547973.42,15783106.23,708569.74,9374064.067,18940526.51,-83348.41,7560315.754,1807236,485929,546303,335037,874292,2991042,73859.29,670568,626794,333468,22022666.26
Polycab,01-09-2023,513590551.2,295827777.9,65811706.66,468908.95,67713678.08,66401197.57,10428.62,37987766.66,9767721,3189357,3434981,4969118,5389133,14905438,71396.7,2259697,3348285,506516,114308206
Polycab,01-10-2023,242206314.7,144907243.1,38090804.37,534201.83,27808238.95,23359597.52,12295.41,14802066.83,7752403,779414,4625518,747311,5203258,2450047,8537.52,1892809,2171955,3752741,38758262.48
Polycab,01-11-2023,224268926.3,114915155.7,36810847.84,1018170.79,31853625.58,22606709.63,-99812.31,18135730.68,2390466,247588,194478,3888876,5754364,6703644,95019.39,175073,721133,1059151,61713076.03
Polycab,01-12-2023,449163717.8,261596599.9,60339850.78,1358973.16,37871986.8,51420434.59,-39750.93,31806816.78,11353457,1673915,7749637,5626136,6520638,3460782,69634.35,2189326,1342773,3897809,90138045.35
Relaxo,01-01-2021,317228085.7,211714127.3,50105659.69,1121350.02,,33072535.43,47351.81,13852074.67,10692750,1527538,686978,1546316,7059839,3075623,145249.83,849436,735126,3039376,40310189.02
Relaxo,01-02-2021,146387744,70687819.36,24195250.73,2348756.67,13664327,20398492.51,35628.06,12876168.48,6542455,732229,2400975,1695041,319071,4272810,88400.47,1044590,456252,2166015,32431416.45
Relaxo,01-03-2021,251696937.3,153344819,38075637.48,3867201.39,21075089.08,,75896.6,15069120.2,5181267,2025878,3478195,3734615,6411368,4646472,179029.02,1188805,2466048,2540471,48719759.6
Relaxo,01-04-2021,145264474.7,70666656.45,19112132.74,3295376.11,12905688.55,11252102.99,97931.59,13871421.37,6597508,46241,485954,216403,115010,162982,276172.72,1318570,1280734,1257638,34908456.11
Relaxo,01-05-2021,269978749.2,184284613.7,39157971.69,4324206.59,,38251446.44,-26154.45,11634040.96,9580974,1758682,496980,3977049,5267318,2832205,268577.55,1768874,1313251,,35827217.87
Relaxo,01-06-2021,228043790.4,99588414.95,41929707.53,2238612.28,16391673.01,30583548.99,-47889.34,21631416.97,10766809,861166,4094018,819137,5469508,6672993,177995.1,2113649,147883,3215862,57183234.91
Relaxo,01-07-2021,110113178.3,50408608.84,18766710.43,3779409.87,15621702.73,14380931.92,-16179.87,10234464.76,5121302,726635,1206177,1926946,4435899,1345830,266192.32,906357,833694,890608,31465395.27
Relaxo,01-08-2021,187155581.3,128167652.7,22757970.98,3493365.07,13767412.8,11852008.52,29884.88,9057489.384,7414798,70858,2417783,903196,6957217,2042846,22664.92,1859413,1375745,704410,25271158.15
Relaxo,01-09-2021,422877527.3,213834312.3,47865316.31,1523347.45,,53650316.77,14352.14,40294474.68,14223665,1701519,2940055,8098193,,6311175,198188.12,4132622,2491980,7077166,98490433.05
Relaxo,01-10-2021,106535118.2,72049937.41,17962400.33,2558590.52,6114722.215,15263504.54,-61193.25,4130695.104,3125537,363792,654797,1653086,2896545,1190146,36740.82,522295,81433,2027159,13525174.31
Relaxo,01-11-2021,312531183.7,174078558.1,49543271.1,1714738.57,,19547389.25,28623.9,22227338.62,10938817,2395039,4054541,3983838,6761607,8586706,206346.99,2592897,1750340,1047211,64829141.86
Relaxo,01-12-2021,107746215.4,47947149.68,17506011.35,3651238.12,12836067.17,10758484.88,-58771.23,10573263.6,3017776,650024,1878563,1660537,39093,2517457,10677.18,207750,853877,846248,29173105.8
Relaxo,01-01-2022,459232681.6,233890614.5,71426629.52,920017.43,42640387.01,42896594.49,57730.64,38478859.42,19625685,741462,2926958,3007120,10800573,4754700,49933.34,742278,1711591,2861585,107433090.3
Relaxo,01-02-2022,131091656.7,71901453.36,13372898.2,1350249.37,10284981.79,18372389.11,25264.97,11454326.27,5922651,884046,2410233,248689,1882249,881059,115269.51,1095142,1273479,2476544,29045078.82
Relaxo,01-03-2022,308154203.4,151074926.3,31218941.94,4052811.69,36844358.73,20985722.88,-140939.82,31465083.8,11193292,2221189,1239976,4940299,1422280,2760615,191591.1,1838532,2377657,320386,90545751.39
Relaxo,01-04-2022,132534866.5,58794723.66,21549859.44,2624929,6803659.777,14228351.28,-46442.95,13047570.86,4107183,812077,1904867,8493,4822097,1100943,121335.13,63629,529748,2089386,38773329.58
Relaxo,01-05-2022,370340689.5,215725026.5,62573393.81,1240843.96,26885635.27,52690255.69,-60010.33,23010567.3,13962762,2405209,1789886,4397608,11734731,1277807,217584.27,1283420,1849170,6595297,71816601.89
Relaxo,01-06-2022,270721025.1,157532507.4,49088607.23,2955375.61,26058602.13,33009756.39,57679.26,16024977.61,12674714,479464,1563737,3633896,10581656,4167329,48352.42,1898501,123913,3646800,48531497.83
Relaxo,01-07-2022,415288415.4,282045262.2,45160975.04,2114734.14,25880465.3,36843693.98,-91514.71,22020544.54,9518396,37864,4751575,7755722,20763992,2398244,74458.89,443270,1058320,3951478,80349240.62
Relaxo,01-08-2022,473642448.5,245695210.8,70607101.38,2499236.35,53564524.41,43740603.89,117913.42,39335034.08,11583401,1423439,7256325,7369304,5886508,5585914,86117.59,4518643,827784,,113844627.2
Relaxo,01-09-2022,344116550.9,189925795.3,54616261,1432927.46,36260023.09,38395549.44,9436.79,24893623.65,3575940,5411,2553614,5790328,4432364,6808990,89672.7,2420392,721763,5151576,78779419.95
Relaxo,01-10-2022,237601537.2,108621018.5,27699701.97,861775.57,32353368.98,26132509.24,-158602.13,25320204.17,9922312,813203,4296225,2343483,7242529,4621476,74567.73,2154690,2191842,4513918,72141290.52
Relaxo,01-11-2022,339134544.4,155517594.2,47415968.61,3180346.2,19315916.88,49923122.3,-28924.83,34050245.39,4849740,3087985,2598989,1276728,15970099,5759504,1540.25,3372128,254432,6114405,115036819.2
Relaxo,01-12-2022,106855479.4,54299661.49,14325508.76,3042097.75,11039892.06,7988854.641,15293.16,9557577.283,2037883,868045,1194252,1057183,4951128,2419186,103875.52,712156,1023209,1083957,32316952.85
Relaxo,01-01-2023,222840363.8,109700554.7,24399602.4,1825698.42,15546184.89,18857004,76701.32,22185051.66,8317254,949261,3798523,2828794,6643564,3221389,116753.99,2037710,946708,3129660,64860996.98
Relaxo,01-02-2023,281698398.9,113839725.3,44227117.67,3308942.54,36993892.12,26294955.05,-13863.41,30907889,4132062,1572080,3479923,4383080,11819770,2275661,7210.56,1468630,1955391,4544029,102886612
Relaxo,01-03-2023,324326369.7,201089573.6,58638443.38,1336003.53,,40399447.96,6791.96,16149588.18,4829634,202143,2558376,1388385,1102006,1217028,158885.31,2241854,1881347,,43753288.53
Relaxo,01-04-2023,155900975.9,105539134.6,29052731.05,950036.55,10824476.39,17052459.12,14922.92,5327277.545,6440768,900913,507743,362618,1356254,4534268,126832.01,176687,1094099,2615685,11653106.64
Relaxo,01-05-2023,214515453,134311704.9,25814617.31,1944901.57,29372970.39,13615926.85,-5339.76,13597282.71,2693486,804597,2516368,555252,1587975,2411450,225830.69,840772,1003626,4115435,38529818.13
Relaxo,01-06-2023,369474487.9,202904486.3,53460492.25,2513673.52,35491173.41,50951383.59,106542.73,28277377.34,9641667,3229523,6845014,6847571,12526808,1141486,203118.32,2152007,2561440,574124,90949353.01
Relaxo,01-07-2023,422733508.3,283285661.3,70042893.47,2061286.05,56901775.63,63353591.51,36077.63,17351238.4,9937307,3399236,2629326,3333450,,6307952,55699.29,3613741,173125,7489717,28981483.2
Relaxo,01-08-2023,101953020.2,54721923.85,11665017.1,2805991.16,9945756.198,8190388.086,-53928.65,8891519.805,2047914,349130,1192502,724860,741364,1250044,127283.6,217643,656483,42011,25249497.41
Relaxo,01-09-2023,299788220.1,200069100.8,39494703.25,3096359.92,24993054.19,15021463.21,19850.91,15056104.02,5138195,174293,4459568,3929446,9800177,4822771,180317.4,518485,2099980,5192102,49474465.05
Relaxo,01-10-2023,476397594.5,213368846.9,77453011.08,2559348.71,48310843.48,27103822.55,-23796.91,46393934.13,17459806,281663,9344143,4336401,,4591015,77883.94,804153,3167200,5504122,109263827.4
Relaxo,01-11-2023,362870209.8,190119671.8,63711779.37,1771892.44,28855645.97,44444771.43,50540.56,27259689.64,10301768,1793282,1857176,3692577,10352567,5823719,175853.35,23744,1354237,5052603,85458550.92
Relaxo,01-12-2023,227605215.1,130632199.7,44113403.53,2321032.62,26032024.75,30051176.36,46937.4,13214902.97,10563475,907848,2338739,2486383,6391652,4498734,88242.74,191040,1177385,480357,36528377.92
Sundaram Clayton,01-01-2021,486037347.6,219529065.5,55073184.34,1411890.86,38629804.39,68236929.57,70779.96,52858774.45,23905376,801931,6090045,8635767,10610907,11748700,116229.76,3388838,2041064,2418987,148629507.4
Sundaram Clayton,01-02-2021,490273870.4,326364383,55148548.34,1251870.02,53240419.65,54510919.3,-42463.85,27190234.77,12612903,4424611,7968391,8806126,4854225,13875170,110579.55,1012795,2372887,,79074372.3
Sundaram Clayton,01-03-2021,145493622.2,83764356.61,23186603.68,1876457.17,12309077.04,15201037.03,84991.14,9635665.475,2629158,88605,2868637,2833039,4130710,3386101,43474.22,433364,1106690,,30461555.42
Sundaram Clayton,01-04-2021,435252405.6,230821319.5,77879720.55,1555964.04,49346047.3,23204881.64,-10032.37,31637841.39,11849532,983268,6591213,3007673,13043634,10049653,40413.12,2994301,2377405,7874128,93507354.18
Sundaram Clayton,01-05-2021,391975865,190791540.6,51267622.94,1243196.78,38235234.73,20223789.14,116152.43,37479175.36,16934293,283880,4728766,6468975,15122029,829367,53922.01,110149,36232,,112649351.1
Sundaram Clayton,01-06-2021,254990658.3,144486781.3,48465246.17,1077791.62,13611177.42,24547728.19,219770.89,15509657.73,10066433,2544896,1671388,1313732,8164598,6053745,69062.08,1654149,1529401,2330796,46814378.18
Sundaram Clayton,01-07-2021,260428660,105616523.3,27260598.3,1869180.82,37992280.47,21438802.8,35256.58,31887884.6,8577415,2031540,2424957,3598257,4795605,2836672,90142.82,2310732,32397,,95086683.81
Sundaram Clayton,01-08-2021,482027927,315223181,63407370.74,1376746.14,50519222.07,,130673.17,25849343.81,14505467,3745982,5823400,7883839,8779537,8853445,62497.02,2538122,3879405,2603670,77628522.43
Sundaram Clayton,01-09-2021,371205439.1,247113808.6,42014005.89,1577969.8,18694021.19,19142048.2,-2668.81,20519406.15,17149499,1590976,2119032,4878650,11010755,2508327,92565.93,576429,1177939,635341,59770068.46
Sundaram Clayton,01-10-2021,455874003.5,259256231.7,90218282.1,1736825.18,28803149.66,45053072.92,-23320.36,26599872.42,8645549,4141194,1790343,7419932,7873641,1757791,27777.08,1006768,477481,6288537,88798492.27
Sundaram Clayton,01-11-2021,361038991.6,215793040.2,40626442.13,1665124.94,41574769.39,42297655.25,160319.86,26154877.32,5372624,2599200,6000301,6379728,5405283,2748381,27115.07,2578877,1259710,1608520,81475917.96
Sundaram Clayton,01-12-2021,172039641.3,118116785.2,17488656.46,2179719.45,8809227.641,23962034.27,-120725.46,9108549.925,7852927,1226759,2201015,1410657,6278817,3214010,33630.69,1506999,1117397,3139468,26187940.77
Sundaram Clayton,01-01-2022,424584055.3,292333484.7,50462328.92,999018.84,40366460.71,29879359.6,55933.32,20447060.43,7199207,602359,4914571,3030840,18640993,6247501,59379.64,790965,1967502,1517539,71501595.28
Sundaram Clayton,01-02-2022,344616823.3,176744209.3,41975171.82,1178970.85,20673934.2,50335692.7,-6638.02,31474360.54,5518687,1130286,795435,6480041,10181387,10293597,127188.38,980643,2242126,3348945,105900673.6
Sundaram Clayton,01-03-2022,251111276,110542148.5,46177999.82,1259260.38,30060912.79,22890211.19,-71944.16,23597781.92,10584712,387345,4037678,2259278,9887136,381461,114016.28,1288535,1715520,3437706,68704714.76
Sundaram Clayton,01-04-2022,412372042.5,199664711.8,56312478.98,2170516.32,,31140648.48,-32410.13,39098712.94,6082675,1793601,3397378,1860020,3822476,1344081,822.75,3320320,13284,1507604,115292182.8
Sundaram Clayton,01-05-2022,491691175.4,324677488.4,88709866.84,2107974.37,,49496745.3,55138.25,19575955.05,20579602,2583934,4601019,981497,555319,6932311,53459.28,2686909,3991308,3114118,37667994.14
Sundaram Clayton,01-06-2022,417249911,198930884.1,44558103.01,1331435.89,52458010.61,28386302.86,23338.69,43440230.98,7656063,1683254,1119930,4603722,10021360,10842427,20587.3,2655932,1562409,,137853035.9
Sundaram Clayton,01-07-2022,455194220.8,190798242.2,84942747.7,1223327.24,41706792.37,62725605.03,-58351.4,44863307.73,19958393,3634653,6117573,8021324,8978027,12119954,101816.43,3152281,4463312,229732,129147961.2
Sundaram Clayton,01-08-2022,510447419.7,326937227.4,94090999.45,938579.81,69678679.67,42130064.5,47913.59,22354798.22,13472610,1445123,2195568,9185754,14733790,1881265,41086.3,3089231,3239647,1759659,76760883.65
Sundaram Clayton,01-09-2022,493493332.3,287840654.1,71404803.82,1642394.53,64369423.83,56019421.08,-81025.15,33561968.6,11043421,3316448,2667172,9098752,,1343140,27692.81,4342920,2801492,5420715,91085229.81
Sundaram Clayton,01-10-2022,397170662.9,168390743.6,58988324.14,1578379.13,56579896.16,47078320.2,-3047.17,42447898.78,8278154,1779426,1443512,7850032,3859564,10041823,144145.45,583348,2436467,5712796,131111052.3
Sundaram Clayton,01-11-2022,221738874.7,152084896.1,32136355.62,1712907.97,,31032132.33,-18913.81,9379405.731,4597375,1571945,3354888,1889537,5338755,3124569,95445.02,427218,1913848,4365394,28986191.19
Sundaram Clayton,01-12-2022,274161761.4,133887716,48225962.39,1948608.06,22978960.57,40735928.89,7329.38,23012020.74,6232927,2577716,5000570,2954233,2264330,813294,61515.38,1817174,604821,385028,65598844.21
Sundaram Clayton,01-01-2023,366652797.6,205546939.5,43920828.05,1585082.33,28715503.6,36211270.39,141496.04,29296257.52,12528119,1001248,2015987,7168575,6216646,3718543,50565.9,198832,1585244,1897979,87731135.55
Sundaram Clayton,01-02-2023,510877676.2,291055060.2,97779264.5,2072844.2,58350854.62,54445444.81,71048.75,30510837.87,20494962,2763946,5755111,83017,,3992873,22291.24,3277233,4203718,1108691,63954324.61
Sundaram Clayton,01-03-2023,311405884.5,188230357.2,34001235.97,2212371.55,37767244.63,32628722.62,14772.65,22293572.82,5274312,2860792,1025608,4352172,7979948,6880708,71853.55,103257,2361208,6176740,75773710.45
Sundaram Clayton,01-04-2023,414869298,174846038,44044189.89,2727938.08,56719177.96,31619241.36,-259205.8,48994767.53,16328054,1411254,6869859,6719231,15326400,9629517,84549.7,1530893,1314839,5357138,147243274.6
Sundaram Clayton,01-05-2023,147848635.8,67649092.99,18085136.34,1412852.04,,11255561.95,-53266.01,15528601.62,5779416,1086888,810128,2021970,4822876,2480910,100409.96,1380969,600759,1389387,47927994.87
Sundaram Clayton,01-06-2023,231886276.4,102740990.5,42533513.05,740114.65,23214712.05,25970390.66,-33676.1,21652943.21,10551875,1779599,806454,2432931,7653661,4417509,49547.94,1590851,301879,4599393,65466691.62
Sundaram Clayton,01-07-2023,486425069.6,211829378.9,89996076.01,984903.56,24912425.61,65937776.97,30726.33,46149903.68,15119767,187257,7803132,9256224,21175039,7055518,21018.84,3339837,416542,6520780,146145332
Sundaram Clayton,01-08-2023,135223591.1,77506808.51,25339052.72,2718500.98,18645662.96,11963334.51,-51512.08,8094432.479,4252853,482931,1942595,747508,667793,1342713,130575.23,373119,731603,1768185,19986081.44
Sundaram Clayton,01-09-2023,357246846.4,208325924.3,64778454.15,2582294.28,53571331.72,34170874.72,32214.88,21035617,15773365,1398481,582892,3220179,12500692,5268749,68179.62,3329341,1980049,2158212,63869945.99
Sundaram Clayton,01-10-2023,226111658.7,95956588.26,25799237.25,1328618.84,,23597324.2,8322.15,26088958.29,4772690,1021075,223364,1700826,3287850,2148456,122342.37,121063,55554,,79280571.88
Sundaram Clayton,01-11-2023,205230256.8,133879553.3,39141488.13,505946.58,16141219.35,26355054.08,-25856.55,8052303.867,7245241,145004,3064810,3634038,5291792,4421277,148684.38,1144046,1550715,4051400,22917694.6
Sundaram Clayton,01-12-2023,409599124.5,235956878.3,78431672.41,1149958.64,22202324.08,53023703.29,14862.88,23802643.46,4712164,3095045,7236370,235605,12135571,2814931,165145.36,44506,4070042,,74925617.37
Supreme Industries,01-01-2021,352233087.6,243177657.6,37989732.31,979207.74,26946418.09,51729965.02,-106378.15,17766424.42,9335103,2080966,4069129,1063581,12029670,2530586,74015.51,1786141,3376255,3581134,55069258.27
Supreme Industries,01-02-2021,460758667.5,259910023.9,67288542.81,573304.06,,26739682.48,-102236.59,33390025.2,19971392,551951,8410764,2052483,2259201,3955825,85706.8,738077,812056,,76651554.6
Supreme Industries,01-03-2021,113345355.8,70250246.21,17826441.42,821029.63,12366230.61,15214532.88,-11681.77,6317167.032,3075042,416410,599860,71203,884175,2309527,67081.19,779040,218948,1873362,16648387.1
Supreme Industries,01-04-2021,259146257.4,131618927.4,41882217.61,1442654.07,24543929.05,16209108.96,173036.79,21411278.08,10751758,604842,4199179,3224805,2299487,5166809,17162.56,1296387,801654,2088452,55412031.25
Supreme Industries,01-05-2021,478608025.7,220468052.4,93464199.34,382718.85,67139519.58,27096195.82,-94164.73,41168943.51,15182005,3693661,3463497,2012868,11349956,5113281,84494.35,4601407,1268885,,121917813.5
Supreme Industries,01-06-2021,272741311,112673596,30295737.23,1366778.87,31737896.52,,-78940.84,32442994.44,9190649,320531,599531,4892841,11599884,7199368,67859.35,1278340,2148261,4008671,104352059.3
Supreme Industries,01-07-2021,271350378.5,169484719.8,34768923,651944.26,15259213.25,25007804.25,-68137.41,16774183.95,7456732,1769969,3841680,4776673,4260754,5256604,78709.85,267107,1756737,3012908,49831535.84
